MIC_id,SpeciesName,SpeciesID,phylum_name_Type,genus,genus_name,family,family_name,order,order_name,class,class_name,phylum,phylum_name,kingdom,kingdom_name
MC01529,Ammoniphilus sp.,1872495,Bacillota,66862,Ammoniphilus,186822,Paenibacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01595,Amphibacillus sp.,1872500,Bacillota,29331,Amphibacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03050,Amphritea sp.,1872502,Pseudomonadota,515417,Amphritea,135620,Oceanospirillaceae,135619,Oceanospirillales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03036,Anabaena sp.,1167,Cyanobacteriota,1163,Anabaena,1162,Nostocaceae,1161,Nostocales,3028117,Cyanophyceae,1117,Cyanobacteriota,2,Bacteria
MC00339,Anaerobic bacterium,78352,Bacillota,.,.,.,.,.,.,.,.,1239,Bacillota,2,Bacteria
MC01188,Anaerobic Bacteroidales,171549,Bacteroidota,.,.,.,.,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01734,Anaerobiospirillum sp.,1872510,Pseudomonadota,13334,Anaerobiospirillum,83763,Succinivibrionaceae,135624,Aeromonadales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01630,Anaerobranca sp.,1872513,Bacillota,42447,Anaerobranca,1491775,Proteinivoraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00012,Anaerobutyricum hallii,39488,Bacillota,2569097,Anaerobutyricum,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02069,Anaerococcus degeneri,361500,Bacillota,165779,Anaerococcus,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC00541,Anaerococcus hydrogenalis,33029,Bacillota,165779,Anaerococcus,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC02070,Anaerococcus lactolyticus,33032,Bacillota,165779,Anaerococcus,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC02071,Anaerococcus prevotii,33034,Bacillota,165779,Anaerococcus,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC01525,Anaerococcus sp.,1872515,Bacillota,165779,Anaerococcus,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC02072,Anaerococcus tetradius,33036,Bacillota,165779,Anaerococcus,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC00314,Anaerococcus vaginalis,33037,Bacillota,165779,Anaerococcus,1570339,Peptoniphilaceae,1737405,Tissierellales,1737404,Tissierellia,1239,Bacillota,2,Bacteria
MC00315,Anaerocolumna jejuensis,259063,Bacillota,1843210,Anaerocolumna,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02073,Anaerocolumna xylanovorans,100134,Bacillota,1843210,Anaerocolumna,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01673,Anaerofilum sp.,1872516,Bacillota,52784,Anaerofilum,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01675,Anaerofustis sp.,1872517,Bacillota,264995,Anaerofustis,186806,Eubacteriaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02074,Anaerofustis stercorihominis,214853,Bacillota,264995,Anaerofustis,186806,Eubacteriaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02075,Anaeroglobus geminatus,156456,Bacillota,156454,Anaeroglobus,31977,Veillonellaceae,1843489,Veillonellales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC03039,Anaeroglobus sp.,1872518,Bacillota,156454,Anaeroglobus,31977,Veillonellaceae,1843489,Veillonellales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC02076,Anaeromassilibacillus senegalensis,1673717,Bacillota,1924093,Anaeromassilibacillus,3082771,Acutalibacteraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC03049,Anaeromyxobacter sp.,1872521,Myxococcota,161492,Anaeromyxobacter,1524215,Anaeromyxobacteraceae,29,Myxococcales,32015,Myxococcia,2818505,Myxococcota,2,Bacteria
MC01588,Anaeroplasma sp.,1872523,Mycoplasmatota,2086,Anaeroplasma,186333,Anaeroplasmataceae,186332,Anaeroplasmatales,31969,Mollicutes,544448,Mycoplasmatota,2,Bacteria
MC03237,Anaerorhabdus sp.,1872524,Bacillota,118966,Anaerorhabdus,128827,Erysipelotrichaceae,526525,Erysipelotrichales,526524,Erysipelotrichia,1239,Bacillota,2,Bacteria
MC03160,Anaerosporobacter sp.,1872529,Bacillota,653683,Anaerosporobacter,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00351,Anaerostipes caccae,105841,Bacillota,207244,Anaerostipes,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00458,Anaerostipes hadrus,649756,Bacillota,207244,Anaerostipes,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00525,Anaerostipes sp.,1872530,Bacillota,207244,Anaerostipes,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00316,Anaerotignum lactatifermentans,160404,Bacillota,2039240,Anaerotignum,3118652,Anaerotignaceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00163,Anaerotruncus colihominis,169435,Bacillota,244127,Anaerotruncus,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01628,Anaerotruncus sp.,1872531,Bacillota,244127,Anaerotruncus,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02077,Anaerotruncus sp. G3(2012),1235835,Bacillota,244127,Anaerotruncus,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01634,Anaerovibrio sp.,1872532,Bacillota,82373,Anaerovibrio,1843491,Selenomonadaceae,909929,Selenomonadales,909932,Negativicutes,1239,Bacillota,2,Bacteria
MC03329,Anaerovorax sp.,1872534,Bacillota,109326,Anaerovorax,3030910,Anaerovoracaceae,3082720,Peptostreptococcales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02078,Anagyrus callidus,2448071,Arthropoda,272196,Anagyrus,29051,Encyrtidae,7399,Hymenoptera,50557,Insecta,6656,Arthropoda,33208,Metazoa
MC02841,Anelloviridae sp.,2055263,Unclear phylum,.,.,687329,Anelloviridae,.,.,.,.,.,.,10239,Viruses
MC03275,Aneurinibacillus sp.,1872570,Bacillota,55079,Aneurinibacillus,186822,Paenibacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01531,Angelakisella sp.,1935177,Bacillota,1935176,Angelakisella,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02079,Anoxybacillus kestanbolensis,227476,Bacillota,150247,Anoxybacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03254,Anoxybacillus sp.,1872573,Bacillota,150247,Anoxybacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03197,Antrodiella sp.,2650686,Basidiomycota,81041,Antrodiella,81059,Steccherinaceae,5303,Polyporales,155619,Agaricomycetes,5204,Basidiomycota,4751,Fungi
MC02080,Aquabacterium parvum,70584,Pseudomonadota,92793,Aquabacterium,.,.,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03046,Aquabacterium sp.,1872578,Pseudomonadota,92793,Aquabacterium,.,.,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03194,Aquicella sp.,452310,Pseudomonadota,254245,Aquicella,118968,Coxiellaceae,118969,Legionellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00431,Aquifex pyrophilus,2714,Aquificota,2713,Aquifex,64898,Aquificaceae,32069,Aquificales,187857,Aquificia,200783,Aquificota,2,Bacteria
MC02081,Arachnia propionica,1750,Actinomycetota,2801844,Arachnia,31957,Propionibacteriaceae,85009,Propionibacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01579,Arcanobacterium sp.,72409,Actinomycetota,28263,Arcanobacterium,2049,Actinomycetaceae,2037,Actinomycetales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01515,Arcobacter sp.,1872629,Campylobacterota,28196,Arcobacter,2808963,Arcobacteraceae,213849,Campylobacterales,3031852,Epsilonproteobacteria,29547,Campylobacterota,2,Bacteria
MC03363,Arsenicicoccus sp.,1872639,Actinomycetota,267408,Arsenicicoccus,85021,Intrasporangiaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01464,Arthrobacter sp.,1667,Actinomycetota,1663,Arthrobacter,1268,Micrococcaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01616,Arthromitus sp.,2779164,Bacillota,49082,Candidatus Arthromitus,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC03238,Arthrospira sp.,35824,Cyanobacteriota,35823,Arthrospira,1892252,Microcoleaceae,1150,Oscillatoriales,3028117,Cyanophyceae,1117,Cyanobacteriota,2,Bacteria
MC02733,Ascomycota,4890,Ascomycota,.,.,.,.,.,.,.,.,4890,Ascomycota,4751,Fungi
MC02933,Aspergillaceae sp.,1914746,Ascomycota,.,.,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,4751,Fungi
MC02082,Aspergillus austroafricanus,1220192,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02083,Aspergillus clavatus,5057,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02084,Aspergillus flavus,5059,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC00048,Aspergillus fumigatus,746128,Ascomycota,2720872,Aspergillus subgen. Fumigati,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,4751,Fungi
MC02085,Aspergillus gracilis,41958,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02086,Aspergillus niger,5061,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02087,Aspergillus ochraceoroseus,138278,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC01171,Aspergillus oryzae,5062,Ascomycota,2720871,Aspergillus subgen. Circumdati,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,4751,Fungi
MC02088,Aspergillus penicillioides,41959,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02089,Aspergillus rambellii,308745,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02978,Aspergillus sp.,5065,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02090,Aspergillus sydowii,75750,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02091,Aspergillus versicolor,46472,Ascomycota,5052,Aspergillus,1131492,Aspergillaceae,5042,Eurotiales,147545,Eurotiomycetes,4890,Ascomycota,451864,Dikarya
MC02092,Atopobium minutum,1381,Actinomycetota,1380,Atopobium,1643824,Atopobiaceae,84999,Coriobacteriales,84998,Coriobacteriia,201174,Actinomycetota,2,Bacteria
MC01639,Atopobium sp.,1872650,Actinomycetota,1380,Atopobium,1643824,Atopobiaceae,84999,Coriobacteriales,84998,Coriobacteriia,201174,Actinomycetota,2,Bacteria
MC01638,Atopostipes sp.,1872652,Bacillota,292480,Atopostipes,186828,Carnobacteriaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02093,Aureobasidium pullulans,5580,Ascomycota,5579,Aureobasidium,1570301,Saccotheciaceae,5014,Dothideales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
MC01677,Avibacterium sp.,1872665,Pseudomonadota,292486,Avibacterium,712,Pasteurellaceae,135625,Pasteurellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00581,Azoarcus sp.,29544,Pseudomonadota,12960,Azoarcus,2008794,Zoogloeaceae,206389,Rhodocyclales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03095,Azohydromonas sp.,1872666,Pseudomonadota,312063,Azohydromonas,2975441,Sphaerotilaceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03349,Azonexus sp.,1872668,Pseudomonadota,146936,Azonexus,2008795,Azonexaceae,206389,Rhodocyclales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02984,Azospira sp.,1872671,Pseudomonadota,146937,Azospira,75787,Rhodocyclaceae,206389,Rhodocyclales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00292,Azospirillum brasilense,192,Pseudomonadota,191,Azospirillum,2829815,Azospirillaceae,204441,Rhodospirillales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03161,Azospirillum sp.,34012,Pseudomonadota,191,Azospirillum,2829815,Azospirillaceae,204441,Rhodospirillales,28211,Alphaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02825,Babesia sp.,35084,Apicomplexa,5864,Babesia,32594,Babesiidae,5863,Piroplasmida,422676,Aconoidasida,5794,Apicomplexa,2759,Eukaryota
MC00273,Bacillus anthracis,1392,Bacillota,86661,Bacillus cereus group,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00505,Bacillus cereus,1396,Bacillota,86661,Bacillus cereus group,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01231,Bacillus coahuilensis,408580,Bacillota,1386,Bacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00164,Bacillus firmus,1399,Bacillota,2675230,Cytobacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00165,Bacillus licheniformis,1402,Bacillota,653685,Bacillus subtilis group,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00064,Bacillus megaterium,1404,Bacillota,2800373,Priestia,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00293,Bacillus pumilus,1408,Bacillota,1386,Bacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00483,Bacillus sp.,1409,Bacillota,1386,Bacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00628,Bacillus sp. 46,1266601,Bacillota,1386,Bacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00508,Bacillus sp. 5-2,185648,Bacillota,1386,Bacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02094,Bacillus sp. FJAT-22090,1581038,Bacillota,1386,Bacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00258,Bacillus subtilis,1423,Bacillota,653685,Bacillus subtilis group,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00617,Bacteria Latreille et al. 1825,629395,Arthropoda,629395,Bacteria Latreille et al. 1825,409189,Diapheromeridae,7020,Phasmatodea,50557,Insecta,6656,Arthropoda,33208,Metazoa
MC02718,Bacteriodes-Prevotella ratio,.,Bacteriodes-Prevotella ratio,.,.,.,.,.,.,.,.,.,.,.,.
MC02095,Bacterium 08.96.4,98253,Bacillota,.,.,.,.,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02096,Bacterium ASF500,97136,Bacillota,.,.,.,.,.,.,.,.,1239,Bacillota,2,Bacteria
MC02097,Bacterium B4C2-5,522595,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02098,Bacterium Ba2,299078,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02099,Bacterium C15,364927,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC00256,Bacterium DZY-HS11,424721,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02100,Bacterium G100VIII,287820,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC01074,bacterium G23,239808,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02101,Bacterium ic1214,330018,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02102,Bacterium ic1258,330027,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02103,Bacterium ic1292,330037,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02104,Bacterium ic1296,330039,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02105,Bacterium ic1311,330043,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02106,Bacterium ic1391,330059,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC03468,Bacterium LF-3,1504823,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02107,Bacterium MB7-1,379539,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02108,Bacterium mpn-isolate group 19,157950,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02109,Bacterium mpn-isolate group 22,157953,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02110,Bacterium mpn-isolate group 24,157955,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02111,Bacterium mpn-isolate group 27,157958,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02112,Bacterium mpn-isolate group 5,157936,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC00638,bacterium MRG-IFC-1,1449386,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC00639,bacterium MRG-IFC-2,1449387,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02113,Bacterium 'New Zealand B',292506,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02114,Bacterium str. 31285,115998,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02115,Bacterium YE62,254752,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02116,Bacterium YE64,254754,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC02117,Bacteroidaceae bacterium Smarlab 3301643,269288,Bacteroidota,.,.,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01383,Bacteroidaceae-Bifidobacteriaceae ratio,.,Bacteroidaceae-Bifidobacteriaceae ratio,.,.,.,.,.,.,.,.,.,.,.,.
MC01123,Bacteroidales bacterium,2030927,Bacteroidota,.,.,.,.,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01364,Bacteroidales bacterium ph8,2585118,Bacteroidota,239759,Alistipes,171550,Rikenellaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01374,Bacteroidales family S7-25,185291,Bacteroidota,.,.,.,.,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01211,Bacteroidales incertae sedis,333046,Bacteroidota,.,.,.,.,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01375,Bacteroidales S24-7,185291,Bacteroidota,.,.,.,.,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00276,Bacteroides acidifaciens,85831,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00080,Bacteroides caccae,47678,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00081,Bacteroides cellulosilyticus,246787,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00129,Bacteroides clarus,626929,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00082,Bacteroides eggerthii,28111,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC02118,Bacteroides faecis,674529,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00526,Bacteroides finegoldii,338188,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00166,Bacteroides fluxus,626930,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00083,Bacteroides fragilis,817,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC02119,Bacteroides galacturonicus,384639,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC02120,Bacteroides helcogenes,290053,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01367,Bacteroides HQ788586,2646097,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00084,Bacteroides intestinalis,329854,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00268,Bacteroides J-37,1177470,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00340,Bacteroides JY-6,687213,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00167,Bacteroides mediterraneensis,1841856,Bacteroidota,816,Bacteroides,815,Bacteroidaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
